time,fold,gross_pnl_bps,cost_bps,net_pnl_bps,turnover,gross_exposure,n_long_total,n_short_total,n_symbols
2025-07-19 00:00:00+00:00,1,0.0,0.75,-0.75,0.3333333333333333,0.3333333333333333,3,3,6
2025-07-19 04:00:00+00:00,1,8.98327774186205,0.7500000000000001,8.23327774186205,0.33333333333333337,0.6666666666666667,3,3,6
2025-07-19 08:00:00+00:00,1,3.2449416146015935,0.75,2.4949416146015935,0.3333333333333333,1.0,3,4,7
2025-07-19 12:00:00+00:00,1,-46.734069411266454,0.0,-46.734069411266454,0.0,1.0,3,4,7
2025-07-19 16:00:00+00:00,1,38.57601790084243,0.0,38.57601790084243,0.0,1.0,3,4,7
2025-07-19 20:00:00+00:00,1,24.646678399008177,0.7500000000000001,23.896678399008177,0.33333333333333337,1.3333333333333333,4,4,8
2025-07-20 00:00:00+00:00,1,-74.01434318644378,1.5,-75.51434318644378,0.6666666666666666,1.3333333333333333,4,3,7
2025-07-20 04:00:00+00:00,1,68.82631584714974,1.1249999999999998,67.70131584714974,0.49999999999999994,1.3333333333333333,3,2,5
2025-07-20 08:00:00+00:00,1,19.879098671397088,1.1249999999999998,18.754098671397088,0.49999999999999994,1.3333333333333333,3,2,5
2025-07-20 12:00:00+00:00,1,-55.84212360764793,0.75,-56.59212360764793,0.3333333333333333,1.6666666666666665,4,3,7
2025-07-20 16:00:00+00:00,1,-120.90771637376454,0.0,-120.90771637376454,0.0,1.6666666666666665,4,3,7
2025-07-20 20:00:00+00:00,1,99.69637947185302,0.7499999999999998,98.94637947185302,0.33333333333333326,1.3333333333333333,4,3,7
2025-07-21 00:00:00+00:00,1,79.27325062822848,1.1249999999999998,78.14825062822848,0.49999999999999994,1.3333333333333333,3,4,7
2025-07-21 04:00:00+00:00,1,-88.76611113170878,0.75,-89.51611113170878,0.3333333333333333,1.3333333333333333,3,4,7
2025-07-21 08:00:00+00:00,1,44.7662903424238,1.125,43.6412903424238,0.5,1.3333333333333333,3,3,6
2025-07-21 12:00:00+00:00,1,37.88050161044154,1.5,36.38050161044154,0.6666666666666666,1.3333333333333333,4,3,7
2025-07-21 16:00:00+00:00,1,-96.25972874663775,0.75,-97.00972874663775,0.3333333333333333,1.6666666666666665,4,4,8
