time,fold,gross,funding,cost,net,n_open,net_beta
2025-09-29 08:00:00+00:00,3,161.5543212890625,-0.6931249999999991,2.537784945319871,158.3234113437426,3,-0.45988485563693793
2025-09-29 12:00:00+00:00,3,-95.20542907714844,-0.37647499999999745,1.0347530579630544,-96.6166571351115,3,-0.45987946329029616
2025-09-29 16:00:00+00:00,3,135.65228271484375,0.2500000000000001,2.348462412422645,133.55382030242112,2,-0.37599785439275024
2025-09-29 20:00:00+00:00,3,199.6788787841797,1.299599999999984,4.299447559802081,196.6790312243776,1,0.6588698733487575
2025-09-30 00:00:00+00:00,3,-219.61180114746094,0.0,1.483890620427299,-221.09569176788824,1,0.6595069424121328
2025-09-30 04:00:00+00:00,3,-69.98419952392578,-0.49999999999994493,1.4844602967058715,-71.9686598206316,1,0.6597601318692763
2025-09-30 08:00:00+00:00,3,-166.19422912597656,0.0,1.48507840241498,-167.67930752839155,1,0.6600348455177688
2025-09-30 12:00:00+00:00,3,0.0,0.0,4.095156804829959,-4.095156804829959,0,0.0
2025-09-30 16:00:00+00:00,3,0.0,0.0,0.0,0.0,0,0.0
2025-09-30 20:00:00+00:00,3,-12.552454948425293,-0.5000000000000143,3.2444949832657373,-16.296949931691046,1,0.9419977703403276
2025-10-01 00:00:00+00:00,3,-103.00445556640625,0.0,2.122021600977305,-105.12647716738356,1,0.9408748291351865
2025-10-01 04:00:00+00:00,3,-8.589422225952148,-0.05180000000000462,2.1191386812683137,-10.760360907220468,1,0.9399102443733447
2025-10-01 08:00:00+00:00,3,118.33807373046875,0.0,8.381428874471421,109.95664485599733,2,-0.3452590110183865
2025-10-01 12:00:00+00:00,3,-11.535292625427246,0.27300000000000935,5.487638106310627,-16.749930731737866,1,-0.9389502694713899
2025-10-01 16:00:00+00:00,3,1375.525634765625,0.12500000000000033,5.36250916718131,1370.2881255984437,3,-0.4945631313066422
2025-10-01 20:00:00+00:00,3,-204.8935546875,0.2499999999999985,8.450076212273371,-213.09363089977336,2,0.7664631650637698
2025-10-02 00:00:00+00:00,3,88.02225494384766,-0.25000000000000067,4.248592301758114,83.52366264208955,2,0.644663084901711
2025-10-02 04:00:00+00:00,3,-49.02727508544922,0.499999999999997,5.673883667081268,-54.20115875253049,1,-0.732399904454919
2025-10-02 08:00:00+00:00,3,-22.228504180908203,-0.25000000000000716,7.846297190831907,-30.324801371740115,1,1.022443387015454
2025-10-02 12:00:00+00:00,3,-223.67538452148438,-0.374999999999976,3.8298601409871105,-227.88024466247145,2,0.8427267113699697
2025-10-02 16:00:00+00:00,3,0.0,0.0,4.917270201164864,-4.917270201164864,0,0.0
2025-10-02 20:00:00+00:00,3,96.0172348022461,-0.49999999999994493,2.611703819625434,92.90553098262072,1,0.6607572531668596
2025-10-03 00:00:00+00:00,3,-258.18341064453125,-0.09459999999999981,5.697737382793694,-263.975748027325,2,-0.7108132193523666
2025-10-03 04:00:00+00:00,3,509.9178161621094,-0.49999999999994493,5.806147273621246,503.61166888848817,1,0.6588834606824868
2025-10-03 08:00:00+00:00,3,126.69963836669922,0.0,1.4856825734237762,125.21395579327545,1,0.6574635553988509
2025-10-03 12:00:00+00:00,3,111.60590362548828,0.15660000000000673,1.479805446709977,110.28269817877832,1,0.6572358011488232
2025-10-03 16:00:00+00:00,3,-222.28515625,-0.12499999999998623,3.436881795754779,-225.84703804575477,2,1.0275030203354572
2025-10-03 20:00:00+00:00,3,-384.71527099609375,0.15660000000000673,4.26723166594067,-388.8259026620344,1,0.6584586335861718
2025-10-04 00:00:00+00:00,3,-127.23268127441406,2.0249999999999955,5.991669952190622,-131.1993512266047,2,-0.8460471560234883
2025-10-04 04:00:00+00:00,3,257.99176025390625,-0.42694999999995376,6.402975073385955,251.1618351805203,1,0.6536723872356701
2025-10-04 08:00:00+00:00,3,-56.91941452026367,0.0,4.330578300583612,-61.24999282084728,1,0.9247014669260503
2025-10-04 12:00:00+00:00,3,-28.39196014404297,-0.5000000000000143,2.0811595101361853,-30.97311965417917,1,0.9244431515693516
2025-10-04 16:00:00+00:00,3,515.5574951171875,0.0,3.5118681231775786,512.0456269940099,2,0.7880560261708904
2025-10-04 20:00:00+00:00,3,-367.5780944824219,-0.49999999999994493,3.2045067256075273,-371.28260120802935,1,0.6518868409606576
2025-10-05 00:00:00+00:00,3,-40.02389907836914,0.0,1.4679978107085958,-41.491896889077736,1,0.6524434714260425
2025-10-05 04:00:00+00:00,3,-17.723716735839844,-0.49999999999994493,1.4683459751611698,-19.692062711000958,1,0.652288731669343
2025-10-05 08:00:00+00:00,3,0.0,0.0,4.060299292512044,-4.060299292512044,0,0.0
2025-10-05 12:00:00+00:00,3,176.35955810546875,-0.49999999999994493,2.584039799999391,173.2755183054694,1,0.6484621333330627
2025-10-05 16:00:00+00:00,3,485.18121337890625,0.0,1.4603577201768851,483.72085565872936,1,0.6478763910319542
2025-10-05 20:00:00+00:00,3,49.89806365966797,-0.24999999999994427,4.5338429724477205,45.1142206872203,2,-0.2192885390239676
2025-10-06 00:00:00+00:00,3,-171.75486755371094,0.25000000000000067,0.49440900125290504,-171.99927655496384,2,-0.2188397441577552
2025-10-06 04:00:00+00:00,3,-88.19485473632812,-0.020349999999946355,0.4942539519754734,-88.70945868830356,2,-0.2196684231002104
2025-10-06 08:00:00+00:00,3,301.0865478515625,0.0,3.5760353396032913,297.51051251195923,1,0.6500121936232642
2025-10-06 12:00:00+00:00,3,-118.5125732421875,0.25000000000000716,8.55005487130469,-126.81262811349218,1,-1.5
2025-10-06 16:00:00+00:00,3,-60.295528411865234,0.0,10.463611590737962,-70.7591400026032,1,0.6504940403279827
2025-10-06 20:00:00+00:00,3,-51.39751434326172,-0.49999999999994493,1.4657005267871777,-53.36321487004884,1,0.6495656243061088
2025-10-07 00:00:00+00:00,3,-331.7627258300781,0.0,1.4616898258221205,-333.22441565590026,1,0.6494913260246085
2025-10-07 04:00:00+00:00,3,7.973079681396484,-0.49999999999994493,1.4621572603308366,6.010922421065703,1,0.6491349807910674
2025-10-07 08:00:00+00:00,3,-87.45066833496094,0.0,1.461537544973073,-88.912205879934,1,0.64869771937188
2025-10-07 12:00:00+00:00,3,-88.02545166015625,-0.49999999999994493,1.4599065965532616,-89.98535825670946,1,0.648548062497866
2025-10-07 16:00:00+00:00,3,-323.60394287109375,0.0,1.4604825623025475,-325.0644254333963,1,0.6491033610233544
2025-10-07 20:00:00+00:00,3,-33.738773345947266,0.0,6.232741816195613,-39.97151516214288,1,-0.47190075181800833
2025-10-08 00:00:00+00:00,3,133.56312561035156,0.0,1.0669300322336164,132.49619557811795,1,-0.47419112543716285
2025-10-08 04:00:00+00:00,3,-144.86634826660156,0.0,1.0705217589979,-145.93687002559946,1,-0.4757874484435111
2025-10-08 08:00:00+00:00,3,41.276023864746094,0.0,1.0733126099896084,40.20271125475649,1,-0.47702782666204824
2025-10-08 12:00:00+00:00,3,1098.458251953125,-0.49999999999994493,3.66143338579948,1094.2968185673255,2,0.17324807369789463
2025-10-08 16:00:00+00:00,3,0.0,0.0,3.0296163316405256,-3.0296163316405256,0,0.0
2025-10-08 20:00:00+00:00,3,68.32754516601562,-1.350900000000009,3.182461996735721,63.7941831692799,1,-0.914427554104765
2025-10-09 00:00:00+00:00,3,-94.2490463256836,0.0,4.643560211989408,-98.892606537673,2,-0.2650505695475709
2025-10-09 04:00:00+00:00,3,288.3718566894531,6.938893903907228e-14,0.6098806548254261,287.76197603462776,2,-0.27105806881130046
2025-10-09 08:00:00+00:00,3,358.6292724609375,0.0,3.8353213456187865,354.7939511153187,1,0.6624711270968596
2025-10-09 12:00:00+00:00,3,23.59235382080078,-0.49999999999994493,1.4934681228342885,21.59888569796655,1,0.6637636101485728
2025-10-09 16:00:00+00:00,3,333.8478088378906,-0.12500000000000358,3.5626712449319737,330.1601375929587,2,1.0834094421919882
2025-10-09 20:00:00+00:00,3,-52.85380935668945,-0.374999999999976,2.4418769838209182,-55.67068634051035,2,1.0852786594759638
2025-10-10 00:00:00+00:00,3,61.54032897949219,-0.12500000000000358,2.4420843970836996,58.97324458240848,2,1.0851864758036167
2025-10-10 04:00:00+00:00,3,68.9001693725586,-0.49999999999994493,4.503630261785871,63.89653911077278,1,0.6687595019246243
2025-10-10 08:00:00+00:00,3,-145.3766632080078,0.0,1.5086103863285258,-146.88527359433633,1,0.6670254988143482
2025-10-10 12:00:00+00:00,3,-19.452068328857422,0.2499999999999985,7.212733461046275,-26.4148017899037,1,-0.87160831839187
2025-10-10 16:00:00+00:00,3,161.94654846191406,0.2499999999999985,4.593747988309445,157.60280047360462,2,-0.20155086420176405
2025-10-10 20:00:00+00:00,3,160.04666137695312,3.256600000000054,3.538898455249754,159.76436292170342,1,0.6697420294852514
2025-10-11 00:00:00+00:00,3,-320.1460876464844,0.0,1.5193724166167326,-321.6654600631011,1,0.6752766296074367
2025-10-11 04:00:00+00:00,3,193.9516143798828,-0.25000000000000716,5.625,188.0766143798828,1,1.5
2025-10-11 08:00:00+00:00,3,5.2518310546875,-0.25000000000000716,5.992453694350495,-0.9906226396630018,2,0.8366872469553357
2025-10-11 12:00:00+00:00,3,-92.79671478271484,-0.9583999999999981,6.38583776686602,-100.14095254958086,1,-0.6647756246964485
2025-10-11 16:00:00+00:00,3,-483.08740234375,0.0,1.4976462673664745,-484.58504861111646,1,-0.6656205632739888
2025-10-11 20:00:00+00:00,3,0.0,0.0,4.12029253473295,-4.12029253473295,0,0.0
2025-10-12 00:00:00+00:00,3,-500.10833740234375,0.0,2.6330648211955303,-502.7414022235393,1,0.670251031642458
2025-10-12 04:00:00+00:00,3,341.616943359375,-0.49999999999994493,1.510887505795845,339.6060558535792,1,0.6715055581314867
2025-10-12 08:00:00+00:00,3,-347.1300048828125,0.0,1.520905511903377,-348.6509103947159,1,0.6759580052903897
2025-10-12 12:00:00+00:00,3,-2.239421844482422,-0.17394999999998176,3.6259865006412637,-6.039358345123667,3,0.9448828891738948
2025-10-12 16:00:00+00:00,3,-162.181884765625,-0.11245000000000005,8.72355282951678,-171.0178875951418,2,-0.8207021458818903
2025-10-12 20:00:00+00:00,3,-86.68016815185547,-0.01092500000000017,8.373764395798277,-95.06485754765374,2,1.0802687730354537
2025-10-13 00:00:00+00:00,3,-178.68377685546875,0.0,8.652419873211551,-187.3361967286803,1,-0.6849823975786711
2025-10-13 04:00:00+00:00,3,0.0,0.0,4.20742078910402,-4.20742078910402,0,0.0
2025-10-13 08:00:00+00:00,3,314.54901123046875,0.0,2.6679555567278292,311.88105567374095,1,-0.6857580252123686
2025-10-13 12:00:00+00:00,3,-64.57877349853516,-0.07955000000000462,8.710911113455658,-73.3692346119908,1,1.5
2025-10-13 16:00:00+00:00,3,88.68804168701172,-0.12500000000000358,5.412313899331506,83.15072778768021,2,1.094527155852664
2025-10-13 20:00:00+00:00,3,-74.1312255859375,-0.374999999999976,2.4673874876961133,-76.97361307363359,2,1.0966166611982726
2025-10-14 00:00:00+00:00,3,-11.152400970458984,-0.12500000000000358,2.467853551843275,-13.745254522302263,2,1.096409521577312
2025-10-14 04:00:00+00:00,3,-119.9608154296875,-0.374999999999976,2.4675323861059693,-122.80334781579344,2,1.0961379826630822
2025-10-14 08:00:00+00:00,3,119.43531799316406,-0.1505499999999993,2.466603269273576,116.81816472389049,2,1.0960078456490194
2025-10-14 12:00:00+00:00,3,218.70140075683594,-0.12494999999998,6.941634451629189,211.63481630520675,3,-0.39315517609271167
2025-10-14 16:00:00+00:00,3,-136.28985595703125,-0.08333333333333572,5.887974501558594,-142.2611637919232,3,0.9972338707295074
2025-10-14 20:00:00+00:00,3,116.02536010742188,0.37987500000002083,3.555606587321086,112.84962852010082,2,0.747531480427421
2025-10-15 00:00:00+00:00,3,10.185760498046875,0.0,1.6842486052371908,8.501511892809685,2,0.7485549356609736
2025-10-15 04:00:00+00:00,3,295.24554443359375,-0.05864999999993792,2.926823954622128,292.26007047897167,1,0.6962992248232235
2025-10-15 08:00:00+00:00,3,132.06436157226562,0.0,1.5695167107968815,130.49484486146875,1,0.6975629825763917
2025-10-15 12:00:00+00:00,3,86.3521728515625,0.36169999999998564,5.625,81.08887285156248,1,1.5
2025-10-15 16:00:00+00:00,3,-302.0869140625,0.0,7.426930005038292,-309.5138440675383,1,0.6991422199829815
2025-10-15 20:00:00+00:00,3,-260.83355712890625,-0.3122750000000233,3.601451975130802,-264.7472841040371,2,1.1006453222803565
2025-10-16 00:00:00+00:00,3,69.35936737060547,0.0,4.497779641625362,64.86158772898011,1,0.7022774705049963
2025-10-16 04:00:00+00:00,3,0.0,0.0,4.285248617272483,-4.285248617272483,0,0.0
2025-10-16 08:00:00+00:00,3,0.0,0.0,0.0,0.0,0,0.0
2025-10-16 12:00:00+00:00,3,0.0,0.0,0.0,0.0,0,0.0
2025-10-16 16:00:00+00:00,3,51.258445739746094,0.5876499999999882,4.5,47.34609573974608,1,1.5
2025-10-16 20:00:00+00:00,3,12.4253568649292,0.18072499999998923,4.5,8.10608186492919,2,1.5
2025-10-19 00:00:00+00:00,4,-34.26323318481445,0.0,11.230707539333366,-45.49394072414782,1,-0.9914255730370516
2025-10-19 04:00:00+00:00,4,1.8511508703231812,0.2958000000000127,2.2308698268820013,-0.08391895655880743,1,-0.9914977008364451
2025-10-19 08:00:00+00:00,4,22.919925689697266,0.0,2.2312388729133943,20.68868681678387,1,-0.991661721294842
2025-10-19 12:00:00+00:00,4,0.0,0.0,5.587477745826789,-5.587477745826789,0,0.0
2025-10-19 16:00:00+00:00,4,218.42852783203125,0.0,3.9796151770937254,214.44891265493752,2,-0.7687178564861002
2025-10-19 20:00:00+00:00,4,92.5880355834961,-0.1391999999999713,1.7316651793275564,90.71717040416857,2,-0.7678067443821754
2025-10-20 00:00:00+00:00,4,-110.63228607177734,0.0,8.21594860149333,-118.84823467327067,2,1.1159192230104633
2025-10-20 04:00:00+00:00,4,0.0,0.0,6.146636503547085,-6.146636503547085,0,0.0
2025-10-20 08:00:00+00:00,4,-63.29609680175781,-0.25000000000000716,4.5,-68.04609680175781,1,1.5
2025-10-20 12:00:00+00:00,4,71.96581268310547,-0.03940000000000887,12.375,59.551412683105454,1,-1.5
2025-10-20 16:00:00+00:00,4,-25.220314025878906,-0.07395000000000318,7.875,-33.16926402587891,2,0.0
2025-10-20 20:00:00+00:00,4,-8.035991668701172,0.4260499999999938,2.25,-9.859941668701179,2,0.0
2025-10-21 00:00:00+00:00,4,115.97954559326172,-0.15317500000000106,5.625,110.20137059326171,2,1.5
2025-10-21 04:00:00+00:00,4,43.11260223388672,0.6767499999999969,4.5,39.28935223388672,1,1.5
2025-10-21 08:00:00+00:00,4,-432.3585510253906,0.7695500000000008,6.157784024605906,-437.74678504999656,2,0.7632071001751526
2025-10-21 12:00:00+00:00,4,-112.96795654296875,0.49999999999994493,6.219818159826586,-118.6877747027954,1,-0.7379494262392887
2025-10-21 16:00:00+00:00,4,-150.0810089111328,0.2499999999999985,5.625,-155.4560089111328,1,-1.5
2025-10-21 20:00:00+00:00,4,249.03778076171875,-6.938893903907228e-14,11.819087574745192,237.2186931869735,2,0.7529278109978627
2025-10-22 00:00:00+00:00,4,-125.1946792602539,-0.12499999999999925,2.8195308026717507,-128.13921006292566,3,0.7527308208082806
2025-10-22 04:00:00+00:00,4,-177.77359008789062,0.05669999999992348,2.8423523520960092,-180.55924243998672,2,0.7421939295738905
2025-10-22 08:00:00+00:00,4,201.4463348388672,0.0,1.6714659516359853,199.7748688872312,2,0.7415141028651209
2025-10-22 12:00:00+00:00,4,-183.47901916503906,-0.45085000000000264,4.453333432972017,-188.38320259801108,1,1.4792593035431187
2025-10-22 16:00:00+00:00,4,-138.3411102294922,-0.023275000000000552,9.686932058074877,-148.0513172875671,3,0.1532154701640701
2025-10-22 20:00:00+00:00,4,-196.5357666015625,0.10739999999998667,2.330378142059556,-198.75874474362206,2,0.5357236186931361
2025-10-23 00:00:00+00:00,4,104.28936767578125,-0.06837500000000593,7.432409587396457,96.7885830883848,2,-1.2318459125677084
2025-10-23 04:00:00+00:00,4,0.0,0.0,6.668306606554688,-6.668306606554688,0,0.0
2025-10-23 08:00:00+00:00,4,-79.74578857421875,0.0,4.5,-84.24578857421875,1,-1.5
2025-10-23 12:00:00+00:00,4,0.0,0.0,7.875,-7.875,0,0.0
2025-10-23 16:00:00+00:00,4,103.76762390136719,-0.04747499999999995,3.949021301185919,99.77112760018126,3,0.7551205783048528
2025-10-23 20:00:00+00:00,4,-49.74473571777344,-1.2080416666666913,4.426385356585731,-55.37916274102586,5,0.3762921092382696
2025-10-24 00:00:00+00:00,4,105.16204833984375,-0.051100000000000104,5.155899340576795,99.95504899926695,2,1.1248441513674645
2025-10-24 04:00:00+00:00,4,-2.412443161010742,-0.23304999999999942,4.331397432586464,-6.976890593597206,2,1.4250655255939841
2025-10-24 08:00:00+00:00,4,-21.51727867126465,0.0,4.500986690839511,-26.01826536210416,1,1.3496925219259632
2025-10-24 12:00:00+00:00,4,-192.11326599121094,-2.0824500000000103,9.448616348666834,-203.6443323398778,2,0.0
2025-10-24 16:00:00+00:00,4,-59.690208435058594,-0.6504499999999969,4.5,-64.8406584350586,1,-1.5
2025-10-24 20:00:00+00:00,4,-157.6152801513672,-0.7423749999999931,9.044669342061592,-167.40232449342875,3,0.019853040916263054
2025-10-25 00:00:00+00:00,4,75.68106079101562,0.0,3.9066583938088715,71.77440239720676,3,0.23629261947060942
2025-10-25 04:00:00+00:00,4,254.00758361816406,2.6760500000000063,6.75,249.9336336181641,1,1.5
2025-10-25 08:00:00+00:00,4,265.4410400390625,1.9198500000000216,7.875,259.4858900390625,2,0.0
2025-10-25 12:00:00+00:00,4,719.1643676757812,1.9198500000000216,0.0,721.0842176757812,2,0.0
2025-10-25 16:00:00+00:00,4,-183.92869567871094,2.9827500000000065,2.821070021881649,-183.76701570059257,2,0.2538088986140663
2025-10-25 20:00:00+00:00,4,78.05522155761719,0.5372999999999837,4.5,74.09252155761718,1,1.5
2025-10-26 00:00:00+00:00,4,-339.45050048828125,-0.25000000000000716,3.375,-343.07550048828125,1,1.5
2025-10-26 04:00:00+00:00,4,7.124614238739014,0.5000000000000143,12.375,-4.750385761260972,1,-1.5
2025-10-26 08:00:00+00:00,4,0.0,0.0,7.875,-7.875,0,0.0
2025-10-26 12:00:00+00:00,4,29.84622573852539,0.2499999999999985,4.5,25.59622573852539,1,-1.5
2025-10-26 16:00:00+00:00,4,-378.8571472167969,0.22379999999998929,5.625,-384.2583472167969,1,-1.5
2025-10-26 20:00:00+00:00,4,-208.442626953125,-0.3749999999999717,11.53937142285251,-220.35699837597747,2,1.1286095212677818
2025-10-27 00:00:00+00:00,4,375.8885192871094,0.0,4.500496581364984,371.3880227057444,1,0.7569983397066818
2025-10-27 04:00:00+00:00,4,-88.54507446289062,-0.3248499999999746,6.494398835687198,-95.36432329857779,3,-0.3724028031142801
2025-10-27 08:00:00+00:00,4,-237.3824462890625,0.0,6.188252612238603,-243.5706989013011,2,0.005528888099707974
2025-10-27 12:00:00+00:00,4,197.72862243652344,0.6224749999999766,1.9781795402943274,196.3729178962291,3,-0.3681331305980629
2025-10-27 16:00:00+00:00,4,-199.19680786132812,0.2672750000000043,0.8295441058849832,-199.7590769672131,3,-0.36757999191391105
2025-10-27 20:00:00+00:00,4,-1.3493728637695312,-0.5698250000000116,5.08420380230674,-7.003401666076282,3,0.024486150530729
2025-10-28 00:00:00+00:00,4,320.6270751953125,-0.35554999999999615,2.3601876773882804,317.9113375179242,2,0.0
2025-10-28 04:00:00+00:00,4,-159.0635528564453,-0.703399999999986,0.0,-159.7669528564453,2,0.0
2025-10-28 08:00:00+00:00,4,467.51226806640625,-0.06900000000000656,4.5,462.94326806640623,1,1.5
2025-10-28 12:00:00+00:00,4,-184.03878784179688,-0.06900000000000656,3.375,-187.4827878417969,1,1.5
2025-10-28 16:00:00+00:00,4,110.19161987304688,0.0,5.625,104.56661987304688,1,1.5
2025-10-28 20:00:00+00:00,4,25.23611831665039,-0.16294999999999504,3.375,21.698168316650396,1,1.5
2025-10-29 00:00:00+00:00,4,-79.60245513916016,-0.4271000000000136,7.875,-87.90455513916017,2,0.0
2025-10-29 04:00:00+00:00,4,-179.11514282226562,-0.44809999999999295,2.25,-181.8132428222656,2,0.0
2025-10-29 08:00:00+00:00,4,-273.7908935546875,0.03010000000001206,4.5,-278.2607935546875,1,-1.5
2025-10-29 12:00:00+00:00,4,98.33811950683594,1.1471499999999961,11.537310484490732,87.9479590223452,2,1.1276935486625475
2025-10-29 16:00:00+00:00,4,-275.6521911621094,0.25000000000000716,10.699620968981463,-286.1018121310908,1,-1.5
2025-10-29 20:00:00+00:00,4,3.3898189067840576,-2.299350000000006,7.3008160106187425,-6.210347103834691,1,-0.7551928841694479
2025-10-30 00:00:00+00:00,4,43.381683349609375,0.12500000000000358,3.6708696736772914,39.83581367593209,2,-1.1314976327454627
2025-10-30 04:00:00+00:00,4,36.49962615966797,-1.1941499999999772,2.546138681220761,32.75933747844723,2,-1.1313780738372536
2025-10-30 08:00:00+00:00,4,-152.58547973632812,0.07510000000000502,2.545873336886969,-155.0562530732151,2,-1.1314992608386527
2025-10-30 12:00:00+00:00,4,288.14971923828125,-2.8954000000000484,9.003756616447129,276.2505626218341,2,0.7386710856325296
2025-10-30 16:00:00+00:00,4,197.79110717773438,-0.040674999999996964,2.787773628820059,194.96265854891433,3,0.738331669567255
2025-10-30 20:00:00+00:00,4,-552.2361450195312,-7.802299999999963,2.7898754748983254,-562.8283204944295,2,0.7367186836241433
2025-10-31 00:00:00+00:00,4,-312.1662292480469,0.0,6.166389803450265,-318.33261905149715,1,-0.7671803231740535
2025-10-31 04:00:00+00:00,4,0.0,0.0,4.57731145428324,-4.57731145428324,0,0.0
2025-10-31 08:00:00+00:00,4,262.450439453125,0.0,2.8571529054638116,259.5932865476612,1,-0.769845735761694
2025-10-31 12:00:00+00:00,4,-39.48640823364258,-2.463074999999983,3.67656134035521,-45.626044573997774,2,-1.1340272623800935
2025-10-31 16:00:00+00:00,4,-63.90073013305664,-0.08902499999999605,2.5526282257334745,-66.54238335879012,2,-1.134501433659322
2025-10-31 20:00:00+00:00,4,-212.63418579101562,-4.204800000000025,7.053070112399613,-223.89205590341527,3,0.36569496041451766
2025-11-01 00:00:00+00:00,4,-50.774871826171875,-1.0383500000000003,8.372430914870348,-60.185652741042226,1,-1.4896904857800082
2025-11-01 04:00:00+00:00,4,-224.81021118164062,-5.37040000000006,11.723638654882198,-241.90424983652287,2,0.7311250972765155
2025-11-01 08:00:00+00:00,4,410.55657958984375,-0.1469000000000123,3.29006293774432,407.1196166520994,2,0.0
2025-11-01 12:00:00+00:00,4,-294.9676818847656,-0.21500000000000685,4.5,-299.68268188476566,1,1.5
2025-11-01 16:00:00+00:00,4,326.01409912109375,-0.21500000000000685,7.875,317.9240991210937,2,0.0
2025-11-01 20:00:00+00:00,4,10.393424034118652,-0.14639999999999792,4.5,5.747024034118654,1,1.5
2025-11-02 00:00:00+00:00,4,-79.0205078125,-1.4157999999999966,7.851687041833111,-88.2879948543331,2,0.010361314740839456
2025-11-02 04:00:00+00:00,4,-176.65127563476562,-0.10567499999999258,5.625,-182.38195063476562,2,1.5
2025-11-02 08:00:00+00:00,4,-245.6347198486328,-0.009649999999986059,4.5,-250.1443698486328,1,1.5
2025-11-02 12:00:00+00:00,4,265.32281494140625,-0.0905000000000003,12.35067060778031,252.88164433362593,1,-1.4891869367912491
2025-11-02 16:00:00+00:00,4,-190.4467010498047,0.2181000000000058,12.326341215560621,-202.55494226536533,1,1.5
2025-11-02 20:00:00+00:00,4,-97.59456634521484,0.17545000000000754,11.9068936996375,-109.32601004485232,1,-1.2919527553944445
2025-11-03 00:00:00+00:00,4,-21.72098159790039,-0.3022750000000046,4.2667112484885195,-26.289967846388915,2,-1.3963161104393422
2025-11-03 04:00:00+00:00,4,59.71196746826172,11.682899999999954,7.363293277772096,64.03157419048958,2,-0.5200574307577532
2025-11-03 08:00:00+00:00,4,-4.071432113647461,0.0,4.6346173224030895,-8.70604943605055,2,0.01971505955253361
2025-11-03 12:00:00+00:00,4,-143.63079833984375,-1.1130000000000038,4.855723923700436,-149.59952226354417,2,-1.1186694025395714
2025-11-03 16:00:00+00:00,4,-161.6047821044922,0.0,5.5427362832934435,-167.14751838778562,1,-0.773900456948723
2025-11-03 20:00:00+00:00,4,-255.45608520507812,-1.8465999999999274,6.240349617980774,-263.5430348230588,2,0.7256878052051203
2025-11-04 00:00:00+00:00,4,-512.3168334960938,0.01885000000000081,1.6356438934528188,-513.9336273895465,2,0.7244227688756545
2025-11-04 04:00:00+00:00,4,160.1733856201172,0.045199999999991775,5.069699528109101,155.14888609200807,1,0.7531997902707118
2025-11-04 08:00:00+00:00,4,610.2824096679688,-0.11049999999998561,5.133759113407797,605.038150554561,2,0.7247288634712917
2025-11-04 12:00:00+00:00,4,370.46624755859375,-3.7152250000000286,5.50893099956458,361.2420915590291,4,0.0010439493583254134
2025-11-04 16:00:00+00:00,4,651.34423828125,0.0,3.958706359021558,647.3855319222284,1,0.7594250484540257
2025-11-04 20:00:00+00:00,4,-590.533935546875,8.626850000000028,5.3975069988197895,-587.3045925456948,3,-0.38004190256741094
2025-11-05 00:00:00+00:00,4,85.75582885742188,0.0,2.7928710947281163,82.96295776269376,2,-0.018807763033436897
2025-11-05 04:00:00+00:00,4,-62.634090423583984,-1.698075000000004,4.141335424757156,-68.47350084834115,3,-0.3405935221142917
2025-11-05 08:00:00+00:00,4,-39.35636520385742,-0.25000000000000716,7.157670849514313,-46.76403605337174,1,1.5
2025-11-05 12:00:00+00:00,4,-127.26358795166016,-10.15404999999997,10.754197080030607,-148.17183503169076,1,-0.7796431466802699
2025-11-05 16:00:00+00:00,4,99.00358581542969,-0.07377500000000856,8.323128160468332,90.60668265496135,2,1.1398817779587194
2025-11-05 20:00:00+00:00,4,-896.172607421875,6.378249999999999,7.3494564306016805,-897.1438138524767,2,0.013338475650025439
2025-11-06 00:00:00+00:00,4,0.0,0.0,2.3100231404251144,-2.3100231404251144,0,0.0
2025-11-06 04:00:00+00:00,4,-244.7432403564453,-2.0596000000000068,3.9042107345255372,-250.70705109097088,2,0.7352047709002387
2025-11-06 08:00:00+00:00,4,-7.7124176025390625,0.0,7.84515406105613,-15.557571663595192,2,-0.016325596446691293
2025-11-06 12:00:00+00:00,4,355.1643981933594,2.297699999999998,2.9146275208908827,354.54747067246853,1,0.7627388163914541
2025-11-06 16:00:00+00:00,4,223.5211944580078,0.0,1.7170684110667396,221.80412604694106,1,0.7623361167532463
2025-11-06 20:00:00+00:00,4,-5.029289245605469,-0.5155000000000172,4.590648173126535,-10.135437418732021,2,-0.015615843438634092
2025-11-07 00:00:00+00:00,4,-93.00314331054688,0.0,0.03514414328631818,-93.03828745383319,2,-0.015612067638904548
2025-11-07 04:00:00+00:00,4,294.7928161621094,15.656599999999996,4.717823985677798,305.73159217643155,3,-0.5968106603012434
2025-11-07 08:00:00+00:00,4,-93.5229263305664,0.0,5.737611268056133,-99.26053759862253,2,0.8564281318669055
2025-11-07 12:00:00+00:00,4,-158.40960693359375,2.308724999999992,5.560378303553714,-161.66126023714747,4,-0.25842298229006166
2025-11-07 16:00:00+00:00,4,434.3117980957031,0.0,5.358097116252537,428.95370097945056,2,0.8645305315321157
2025-11-07 20:00:00+00:00,4,151.32003784179688,6.839499999999983,2.7628264535861504,155.39671138821072,3,0.8344715281370532
2025-11-08 00:00:00+00:00,4,-155.50448608398438,0.0,1.8776710936240053,-157.38215717760838,3,0.8345204860551135
2025-11-08 04:00:00+00:00,4,305.5452880859375,0.06482500000000097,2.6784591971459073,302.9316538887916,2,0.8570929765092921
